ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
smyth,arnitz,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0.5,0.5,0.25,0,0.25,0.296296305,0.444444458,0.303703719,0.456790136,0.444444458,0.571428588,0.455555578,0.587301603,0.333333333,0,0,0,5,6,1,2,0,2,5,4,-1,-2,1,-1
graham,arnold,0.166666667,0.166666667,0.388888889,0.388888889,0.333333333,0.388888889,0.388888889,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.064516129,0.064516129,0.064516129,0,0,0,0.5,0.25,0,0.25,0.25,0.5,0.266666675,0.400000012,0.276666683,0.327272735,0.666666687,0.63888891,0.685714321,0.663888909,0.166666667,0,0,0,6,6,2,2,2,2,4,4,0,0,0,0
irvine,arscott,0.142857143,0.142857143,0.436507937,0.436507937,0.142857143,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0,0,0,0.25,0.5,0.25,0.25,0.5,0.25,0.24242425,0.363636374,0.248484861,0.373737384,0.380952392,0.500000015,0.39047621,0.513888903,0.357142857,0,0,0,6,7,1,2,3,2,3,5,-1,1,-2,-1
erskins,achinson,0.25,0.25,0.43452381,0.43452381,0.375,0.43452381,0.43452381,0.4,0.4,0.428571429,0.428571429,0.375,0.375,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0.285714286,0.333333333,0.307692308,0.222222222,0.25,0.235294118,0.166666667,0.2,0.181818182,0.1,0.111111111,0.105263158,0.4,0.428571429,0.375,0.307692308,0.333333333,0.285714286,0.181818182,0.2,0.166666667,0.4,0.428571429,0.375,0.235294118,0.25,0.222222222,0.105263158,0.111111111,0.1,0.195121951,0.222222222,0.207792208,0.225806452,0.269230769,0.245614035,0.25,0.75,0.5,0,0.25,0,0.424242431,0.435185194,0.338888898,0.450000008,0.666666679,0.703703721,0.67916669,0.723456807,0.375,0,0,0,7,8,2,3,2,3,5,5,-1,-1,0,-1
phippin,atkins,0.142857143,0.142857143,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.307692308,0.307692308,0.333333333,0.333333333,0.285714286,0.285714286,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0.166666667,0.2,0.181818182,0.125,0.142857143,0.133333333,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0.181818182,0.2,0.166666667,0,0,0,0.307692308,0.333333333,0.285714286,0.133333333,0.142857143,0.125,0,0,0,0.111111111,0.129032258,0.119402985,0.076923077,0.095238095,0.085106383,0,0,0,0.25,0.25,0,0.272727278,0.383838393,0.278787889,0.397979807,0.541666679,0.654321008,0.55416669,0.676543229,0.357142857,0,0,0,7,6,2,2,2,2,5,4,1,0,1,0
moore,atkinson,0,0,0,0,0.125,0,0,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.038461538,0.029850746,0,0,0,0,0,0,0,0,0,0.24242425,0.268518527,0.248484861,0.355555567,0.555555572,0.619047642,0.572222253,0.644444466,0.125,0,0,0,5,8,1,3,3,3,2,5,-3,0,-3,-2
croteau,attridg,0,0,0.357142857,0.357142857,0.428571429,0.357142857,0.357142857,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.257142857,0.257142857,0.257142857,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.5,0.25,0.400000012,0.488888907,0.413333356,0.414141427,0.666666687,0.604938295,0.683333367,0.629629652,0.285714286,0,0,0,7,7,2,2,4,2,3,5,0,2,-2,0
hagarty,aubry,0.428571429,0.428571429,0.676190476,0.676190476,0.428571429,0.676190476,0.676190476,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0,0,0,0.125,0.166666667,0.142857143,0,0,0,0.111111111,0.142857143,0.125,0.5,0.6,0.428571429,0,0,0,0,0,0,0.5,0.6,0.428571429,0.142857143,0.166666667,0.125,0.125,0.142857143,0.111111111,0.166666667,0.230769231,0.193548387,0.076923077,0.125,0.095238095,0.25,0.5,0.25,0,0.25,0.25,0.407407416,0.422222233,0.310000014,0.545679026,0.708333351,0.679012365,0.725000031,0.701234586,0.428571429,0,0,0,7,5,3,2,2,2,5,3,2,0,2,1
julien,aubry,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0.25,0.25,0,0,0.25,0.296296305,0.444444458,0.303703719,0.456790136,0.380952392,0.500000015,0.39047621,0.513888903,0.25,0,0,0,6,5,2,2,3,2,3,3,1,1,0,0
stafford,auchenbole,0.1,0.1,0.483333333,0.483333333,0.2,0.483333333,0.483333333,0.111111111,0.111111111,0.125,0.125,0.1,0.1,0.14,0.175,0.155555556,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.019607843,0.024390244,0.02173913,0,0,0,0,0,0,0.25,0,0,0.222222229,0.349206362,0.228888901,0.361904774,0.444444458,0.600000024,0.455555578,0.617777801,0.3,0,0,0,8,10,2,1,2,5,6,5,-2,-3,1,1
twentyman,audy,0.111111111,0.111111111,0.453703704,0.453703704,0.222222222,0.453703704,0.453703704,0.153846154,0.153846154,0.25,0.25,0.111111111,0.111111111,0.155555556,0.35,0.215384615,0.222222222,0.5,0.307692308,0.222222222,0.5,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.25,0.111111111,0,0,0,0,0,0,0.153846154,0.25,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.24242425,0.343434355,0.251515166,0.355555567,0.400000012,0.444444461,0.41000002,0.460606077,0.222222222,0,0,0,9,4,3,2,2,2,7,2,5,0,5,1
mcneil,auger,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.032258065,0.038461538,0.035087719,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.296296305,0.419753101,0.303703719,0.434567915,0.380952392,0.541666687,0.39047621,0.558333352,0.333333333,0,0,0,6,5,1,2,2,3,4,2,1,-1,2,-1
bungey,auger,0.5,0.5,0.7,0.7,0.5,0.7,0.7,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.333333333,0.4,0.363636364,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.2,0.25,0.222222222,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0.545454545,0.6,0.5,0.222222222,0.25,0.2,0,0,0,0.545454545,0.6,0.5,0.153846154,0.166666667,0.142857143,0,0,0,0.290322581,0.346153846,0.315789474,0.19047619,0.25,0.216216216,0.25,0.25,0.25,0,0,0.25,0.619047633,0.652777791,0.633333359,0.669444457,0.714285731,0.722222239,0.728571458,0.74444446,0.5,0.054054054,0.0625,0.047619048,6,5,2,2,2,3,4,2,1,-1,2,0
robbins,ault,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0.1,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.121212125,0.24242425,0.12424243,0.250505057,0.166666672,0.296296305,0.170833342,0.306172848,0.285714286,0,0,0,7,4,2,1,2,2,5,2,3,0,3,1
neil,avery,0.2,0.2,0.483333333,0.483333333,0.2,0.483333333,0.483333333,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.076923077,0.095238095,0.085106383,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.380952392,0.539682559,0.39047621,0.558730177,0.533333349,0.629629652,0.546666694,0.651851873,0.2,0,0,0,4,5,1,3,2,2,2,3,-1,0,-1,-2
cosby,ackroyd,0.285714286,0.285714286,0.561904762,0.561904762,0.428571429,0.561904762,0.561904762,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.055555556,0.076923077,0.064516129,0,0,0,0.25,0.5,0,0,0.25,0,0.266666675,0.481481499,0.280000019,0.50370372,0.555555572,0.619047642,0.577777813,0.647619069,0.285714286,0,0,0,5,7,2,2,1,2,4,5,-2,-1,-1,0
davey,ayres,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.28,0.28,0.28,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0.153846154,0.153846154,0.153846154,0.0625,0.0625,0.0625,0.25,0.5,0.25,0.25,0,0.25,0.47619049,0.38271606,0.495238125,0.519444458,0.666666687,0.682539701,0.688888927,0.701587319,0.3,0,0,0,5,5,2,2,2,2,3,3,0,0,0,0
kinsman,allestine,0.222222222,0.222222222,0.502645503,0.502645503,0.444444444,0.502645503,0.502645503,0.25,0.25,0.285714286,0.285714286,0.222222222,0.222222222,0.222222222,0.285714286,0.25,0.444444444,0.571428571,0.5,0.444444444,0.571428571,0.5,0.125,0.166666667,0.142857143,0.1,0.125,0.111111111,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.086956522,0.111111111,0.097560976,0.083333333,0.115384615,0.096774194,0.25,0.25,0.25,0.25,0.25,0.25,0.454545465,0.444444458,0.466666688,0.464814827,0.708333351,0.654321008,0.729166701,0.686419772,0.388888889,0,0,0,7,9,2,1,2,4,5,5,-2,-2,0,1
gifford,babcock,0.142857143,0.142857143,0.428571429,0.428571429,0.142857143,0.428571429,0.428571429,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0.027777778,0.027777778,0.027777778,0,0,0,0.25,0.5,0,0.25,0,0,0.222222229,0.393939408,0.227777789,0.40606062,0.333333343,0.481481499,0.341666684,0.496296313,0.214285714,0,0,0,7,7,2,2,2,2,5,5,0,0,0,0
donavan,babe,0.142857143,0.142857143,0.464285714,0.464285714,0.142857143,0.464285714,0.464285714,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.257142857,0.45,0.327272727,0.142857143,0.25,0.181818182,0.142857143,0.25,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.027777778,0.047619048,0.035087719,0,0,0,0,0,0,0.25,0,0,0.296296305,0.419753101,0.303703719,0.434567915,0.500000015,0.543209897,0.512500025,0.562962982,0.214285714,0,0,0,7,4,3,1,3,2,4,2,3,1,2,2
horan,bachus,0,0,0.455555556,0.455555556,0.333333333,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.416666679,0.541666687,0.42916669,0.439506186,0.555555572,0.619047642,0.572222253,0.644444466,0.166666667,0,0,0,5,6,2,2,2,2,3,4,-1,0,-1,0
prasho,badgley,0,0,0.436507937,0.436507937,0.142857143,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.027777778,0.032258065,0.029850746,0,0,0,0.25,0.5,0.25,0,0.25,0,0.24242425,0.343434355,0.248484861,0.355555567,0.380952392,0.541666687,0.39047621,0.558333352,0.142857143,0,0,0,6,7,2,2,2,2,4,5,-1,0,-1,0
corniel,bogart,0.142857143,0.142857143,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0,0,0,0,0.25,0.25,0.25,0.25,0,0.333333343,0.363636374,0.343333352,0.377777788,0.416666679,0.506172856,0.42916669,0.523456805,0.214285714,0,0,0,7,6,2,2,3,2,4,4,1,1,0,0
philips,bagg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0.1,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0.121212125,0.24242425,0.12424243,0.250505057,0.166666672,0.296296305,0.170833342,0.306172848,0.142857143,0,0,0,7,4,2,1,2,1,5,3,3,1,2,1
wheelar,bailey,0.142857143,0.142857143,0.373015873,0.373015873,0.428571429,0.373015873,0.373015873,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.314285714,0.366666667,0.338461538,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.027777778,0.032258065,0.029850746,0,0,0,0.5,0.5,0.75,0.5,0.333333333,0.5,0.583333351,0.543209897,0.459259285,0.45555557,0.583333351,0.604938295,0.604166701,0.634567923,0.428571429,0,0,0,7,6,2,2,3,3,4,3,1,0,1,0
guay,bain,0,0,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.095238095,0.095238095,0.095238095,0,0,0,0.5,0.5,0.5,0.333333333,0,0.5,0.444444458,0.460317475,0.455555578,0.479365093,0.533333349,0.629629652,0.546666694,0.651851873,0.25,0,0,0,4,4,1,1,2,2,2,2,0,0,0,0
mccue,baird,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0,0,0,0.133333337,0.266666675,0.136666673,0.275555563,0.222222229,0.380952392,0.227777789,0.393650804,0.1,0,0,0,5,5,1,1,2,2,3,3,0,0,0,0
mcilmoyl,bagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.061538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0.102564106,0.205128211,0.10512821,0.211965818,0.148148153,0.266666675,0.151851859,0.275555563,0.1875,0,0,0,8,5,2,2,2,2,6,3,3,0,3,0
fowler,baker,0.333333333,0.333333333,0.577777778,0.577777778,0.333333333,0.577777778,0.577777778,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0.2,0.25,0.222222222,0.285714286,0.333333333,0.307692308,0,0,0,0.25,0.285714286,0.266666667,0.363636364,0.4,0.333333333,0.222222222,0.25,0.2,0,0,0,0.363636364,0.4,0.333333333,0.307692308,0.333333333,0.285714286,0.266666667,0.285714286,0.25,0.193548387,0.230769231,0.210526316,0.095238095,0.125,0.108108108,0.5,0.5,0.5,0.5,0.333333333,0.5,0.370370375,0.518518527,0.374074082,0.52839507,0.476190482,0.583333343,0.480952391,0.594444454,0.5,0.093023256,0.095238095,0.090909091,6,5,2,2,2,2,4,3,1,0,1,0
bazin,beker,0.2,0.2,0.466666667,0.52,0.2,0.52,0.52,0.2,0.2,0.2,0.2,0.2,0.2,0.28,0.28,0.28,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0.142857143,0.142857143,0.142857143,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.166666667,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.076923077,0.076923077,0.076923077,0,0,0,0.75,0.75,0.5,0.75,0.333333333,0.5,0.259259264,0.407407416,0.26296297,0.417283959,0.388888896,0.523809535,0.394444456,0.536507947,0.4,0,0,0,5,5,2,2,2,2,3,3,0,0,0,0
gifford,baldridge,0.111111111,0.111111111,0.335978836,0.335978836,0.444444444,0.335978836,0.335978836,0.125,0.125,0.142857143,0.142857143,0.111111111,0.111111111,0.2,0.257142857,0.225,0.444444444,0.571428571,0.5,0.444444444,0.571428571,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.02173913,0.027777778,0.024390244,0.027777778,0.038461538,0.032258065,0,0,0.25,0.25,0,0,0.333333343,0.407407423,0.347222244,0.42592594,0.500000015,0.543209897,0.520833366,0.567901254,0.277777778,0,0,0,7,9,2,1,2,3,5,6,-2,-1,-1,1
mahon,baldwin,0.285714286,0.285714286,0.561904762,0.561904762,0.285714286,0.561904762,0.561904762,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.2,0.28,0.233333333,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0.125,0.166666667,0.142857143,0,0,0,0.111111111,0.142857143,0.125,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0.142857143,0.166666667,0.125,0.125,0.142857143,0.111111111,0.111111111,0.153846154,0.129032258,0,0,0,0,0.25,0,0.25,0.25,0,0.407407416,0.555555569,0.41481483,0.567901247,0.611111124,0.714285731,0.622222245,0.730158746,0.357142857,0,0,0,5,7,2,2,2,2,3,5,-2,0,-2,0
twentyman,ball,0,0,0,0,0.111111111,0,0,0.153846154,0.153846154,0.25,0.25,0.111111111,0.111111111,0.111111111,0.25,0.153846154,0.111111111,0.25,0.153846154,0.111111111,0.25,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0.047619048,0.029850746,0,0,0,0,0,0,0.25,0,0,0.24242425,0.268518527,0.248484861,0.279629638,0.266666675,0.343434355,0.273333347,0.355555567,0.166666667,0,0,0,9,4,3,1,2,1,7,3,5,1,4,2
martineau,ballentyne,0.2,0.2,0.531481481,0.531481481,0.4,0.531481481,0.531481481,0.210526316,0.210526316,0.222222222,0.222222222,0.2,0.2,0.2,0.222222222,0.210526316,0.4,0.444444444,0.421052632,0.4,0.444444444,0.421052632,0.111111111,0.125,0.117647059,0.090909091,0.1,0.095238095,0,0,0,0,0,0,0.315789474,0.333333333,0.3,0,0,0,0,0,0,0.315789474,0.333333333,0.3,0,0,0,0,0,0,0.137254902,0.152173913,0.144329897,0.12195122,0.138888889,0.12987013,0,0.25,0.25,0.25,0,0,0.435897447,0.529914544,0.538888911,0.54700856,0.700000018,0.676767696,0.716666698,0.701010119,0.5,0.075471698,0.08,0.071428571,9,10,3,1,5,3,4,7,-1,2,-3,2
schenaman,bambrige,0,0,0,0,0.333333333,0,0,0.235294118,0.235294118,0.25,0.25,0.222222222,0.222222222,0.222222222,0.25,0.235294118,0.333333333,0.375,0.352941176,0.333333333,0.375,0.352941176,0.125,0.142857143,0.133333333,0.1,0.111111111,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.048780488,0.045977011,0.055555556,0.064516129,0.059701493,0,0.25,0.25,0.25,0,0,0.333333341,0.410256422,0.341025655,0.423931635,0.566666681,0.585858605,0.580000025,0.610101028,0.111111111,0,0,0,9,8,3,1,3,3,6,5,1,0,1,2
noel,banford,0.285714286,0.285714286,0.464285714,0.464285714,0.285714286,0.464285714,0.464285714,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.142857143,0.25,0.181818182,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.055555556,0.095238095,0.070175439,0.038461538,0.090909091,0.054054054,0,0.25,0,0.25,0.25,0,0.296296305,0.419753101,0.307407426,0.439506186,0.533333349,0.629629652,0.553333366,0.65925928,0.285714286,0,0,0,4,7,1,2,2,2,2,5,-3,0,-3,-1
mfarlane,barber,0.25,0.25,0.625,0.625,0.375,0.625,0.625,0.285714286,0.285714286,0.333333333,0.333333333,0.25,0.25,0.25,0.333333333,0.285714286,0.375,0.5,0.428571429,0.375,0.5,0.428571429,0.142857143,0.2,0.166666667,0.111111111,0.142857143,0.125,0,0,0,0,0,0,0.285714286,0.333333333,0.25,0.166666667,0.2,0.142857143,0,0,0,0.285714286,0.333333333,0.25,0.125,0.142857143,0.111111111,0,0,0,0.12195122,0.161290323,0.138888889,0.096774194,0.142857143,0.115384615,0.25,0.25,0,0.25,0,0.25,0.433333343,0.434343446,0.443333352,0.452525263,0.629629645,0.644444466,0.644444472,0.668888909,0.3125,0,0,0,8,6,1,2,3,2,5,4,2,1,1,-1
barry,barclay,0.571428571,0.571428571,0.79047619,0.853333333,0.571428571,0.853333333,0.853333333,0.5,0.5,0.6,0.6,0.428571429,0.428571429,0.428571429,0.6,0.5,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.333333333,0.5,0.4,0.5,0.666666667,0.571428571,0.2,0.333333333,0.25,0.444444444,0.571428571,0.5,0.666666667,0.8,0.571428571,0.4,0.5,0.333333333,0.25,0.333333333,0.2,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.5,0.571428571,0.444444444,0.361111111,0.5,0.419354839,0.230769231,0.375,0.285714286,0.5,0.5,0.5,0.75,0.5,0.5,0.518518521,0.679012352,0.670833342,0.688888894,0.888888896,0.873015881,0.900000016,0.885714293,0.642857143,0.235294118,0.25,0.222222222,5,7,2,2,1,2,4,5,-2,-1,-1,0
mccullough,barr,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.3,0.171428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.095238098,0.190476196,0.097619052,0.196825402,0.121212125,0.222222229,0.12424243,0.229629636,0.35,0,0,0,10,4,2,1,3,1,7,3,6,2,4,1
vineberg,barrett,0.125,0.125,0.345238095,0.345238095,0.375,0.345238095,0.345238095,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.3,0.342857143,0.32,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.073170732,0.083333333,0.077922078,0.064516129,0.076923077,0.070175439,0,0,0,0.5,0.25,0,0.363636374,0.566666687,0.375757597,0.396296307,0.518518534,0.566666687,0.537037068,0.59111113,0.1875,0,0,0,8,7,3,2,3,2,5,5,1,1,0,1
