first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
boulton,boulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
clark,clark,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
boulton,boulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
boulton,boulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sawyer,sayer,0.833333333,0.833333333,0.944444444,0.955555556,0.833333333,0.955555556,0.955555556,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,1,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.684210526,0.8125,0.590909091
clark,clark,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mulvey,mulvey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mulvey,mulvey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
clark,clark,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mulvey,mulvey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mcgregor,mcgregor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
leroy,leroy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sawyer,sayer,0.833333333,0.833333333,0.944444444,0.955555556,0.833333333,0.955555556,0.955555556,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,1,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.684210526,0.8125,0.590909091
clark,clark,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mcgregor,mcgregor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mcgregor,mcgregor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
leich,laitch,0.666666667,0.666666667,0.822222222,0.84,0.666666667,0.84,0.84,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.533333333,0.64,0.581818182,0.666666667,0.8,0.727272727,0.666666667,0.8,0.727272727,0.2,0.25,0.222222222,0.428571429,0.5,0.461538462,0,0,0,0.375,0.428571429,0.4,0.727272727,0.8,0.666666667,0.222222222,0.25,0.2,0,0,0,0.727272727,0.8,0.666666667,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.419354839,0.5,0.456140351,0.285714286,0.375,0.324324324,0.5,1,1,0.5,1,0.5,0.714285723,0.736111119,0.72380954,0.744444452,0.833333343,0.841269851,0.844444464,0.85079366,0.75,0.866666667,0.866666667,0.866666667
mcgregor,mcgregor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mcgregor,mcgregor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sawyer,sayer,0.833333333,0.833333333,0.944444444,0.955555556,0.833333333,0.955555556,0.955555556,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,1,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.684210526,0.8125,0.590909091
dillabaugh,delebough,0.6,0.6,0.755555556,0.78,0.6,0.78,0.78,0.315789474,0.315789474,0.333333333,0.333333333,0.3,0.3,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.222222222,0.25,0.235294118,0.363636364,0.4,0.380952381,0.125,0.142857143,0.133333333,0.333333333,0.363636364,0.347826087,0.631578947,0.666666667,0.6,0.235294118,0.25,0.222222222,0.133333333,0.142857143,0.125,0.631578947,0.666666667,0.6,0.380952381,0.4,0.363636364,0.347826087,0.363636364,0.333333333,0.411764706,0.456521739,0.432989691,0.317073171,0.361111111,0.337662338,1,1,1,1,1,0.5,0.727272738,0.75000001,0.736363655,0.759259269,0.787878801,0.796296308,0.800000023,0.809259271,0.85,0.631578947,0.666666667,0.6
mcgregor,mcgregor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sykes,sykes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dillabaugh,delebough,0.6,0.6,0.755555556,0.78,0.6,0.78,0.78,0.315789474,0.315789474,0.333333333,0.333333333,0.3,0.3,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.222222222,0.25,0.235294118,0.363636364,0.4,0.380952381,0.125,0.142857143,0.133333333,0.333333333,0.363636364,0.347826087,0.631578947,0.666666667,0.6,0.235294118,0.25,0.222222222,0.133333333,0.142857143,0.125,0.631578947,0.666666667,0.6,0.380952381,0.4,0.363636364,0.347826087,0.363636364,0.333333333,0.411764706,0.456521739,0.432989691,0.317073171,0.361111111,0.337662338,1,1,1,1,1,0.5,0.727272738,0.75000001,0.736363655,0.759259269,0.787878801,0.796296308,0.800000023,0.809259271,0.85,0.631578947,0.666666667,0.6
sykes,sykes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sykes,sykes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
crysler,crysler,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bertrand,bertrand,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sawyer,sayer,0.833333333,0.833333333,0.944444444,0.955555556,0.833333333,0.955555556,0.955555556,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,1,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.684210526,0.8125,0.590909091
dillabaugh,delebough,0.6,0.6,0.755555556,0.78,0.6,0.78,0.78,0.315789474,0.315789474,0.333333333,0.333333333,0.3,0.3,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.222222222,0.25,0.235294118,0.363636364,0.4,0.380952381,0.125,0.142857143,0.133333333,0.333333333,0.363636364,0.347826087,0.631578947,0.666666667,0.6,0.235294118,0.25,0.222222222,0.133333333,0.142857143,0.125,0.631578947,0.666666667,0.6,0.380952381,0.4,0.363636364,0.347826087,0.363636364,0.333333333,0.411764706,0.456521739,0.432989691,0.317073171,0.361111111,0.337662338,1,1,1,1,1,0.5,0.727272738,0.75000001,0.736363655,0.759259269,0.787878801,0.796296308,0.800000023,0.809259271,0.85,0.631578947,0.666666667,0.6
sykes,sykes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sykes,sykes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dillabaugh,delebough,0.6,0.6,0.755555556,0.78,0.6,0.78,0.78,0.315789474,0.315789474,0.333333333,0.333333333,0.3,0.3,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.222222222,0.25,0.235294118,0.363636364,0.4,0.380952381,0.125,0.142857143,0.133333333,0.333333333,0.363636364,0.347826087,0.631578947,0.666666667,0.6,0.235294118,0.25,0.222222222,0.133333333,0.142857143,0.125,0.631578947,0.666666667,0.6,0.380952381,0.4,0.363636364,0.347826087,0.363636364,0.333333333,0.411764706,0.456521739,0.432989691,0.317073171,0.361111111,0.337662338,1,1,1,1,1,0.5,0.727272738,0.75000001,0.736363655,0.759259269,0.787878801,0.796296308,0.800000023,0.809259271,0.85,0.631578947,0.666666667,0.6
leadlay,leadley,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.730769231,0.730769231,0.730769231,1,1,1,1,1,1,0.833333336,0.92592593,0.833333336,0.933333337,0.916666672,0.92592593,0.925000012,0.933333337,0.928571429,0.882352941,0.882352941,0.882352941
leadlay,leadley,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.730769231,0.730769231,0.730769231,1,1,1,1,1,1,0.833333336,0.92592593,0.833333336,0.933333337,0.916666672,0.92592593,0.925000012,0.933333337,0.928571429,0.882352941,0.882352941,0.882352941
sawyer,sayer,0.833333333,0.833333333,0.944444444,0.955555556,0.833333333,0.955555556,0.955555556,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,1,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.684210526,0.8125,0.590909091
dillabaugh,delebough,0.6,0.6,0.755555556,0.78,0.6,0.78,0.78,0.315789474,0.315789474,0.333333333,0.333333333,0.3,0.3,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.222222222,0.25,0.235294118,0.363636364,0.4,0.380952381,0.125,0.142857143,0.133333333,0.333333333,0.363636364,0.347826087,0.631578947,0.666666667,0.6,0.235294118,0.25,0.222222222,0.133333333,0.142857143,0.125,0.631578947,0.666666667,0.6,0.380952381,0.4,0.363636364,0.347826087,0.363636364,0.333333333,0.411764706,0.456521739,0.432989691,0.317073171,0.361111111,0.337662338,1,1,1,1,1,0.5,0.727272738,0.75000001,0.736363655,0.759259269,0.787878801,0.796296308,0.800000023,0.809259271,0.85,0.631578947,0.666666667,0.6
leadlay,leadley,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.730769231,0.730769231,0.730769231,1,1,1,1,1,1,0.833333336,0.92592593,0.833333336,0.933333337,0.916666672,0.92592593,0.925000012,0.933333337,0.928571429,0.882352941,0.882352941,0.882352941
montgomery,montgomery,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dillabaugh,delebough,0.6,0.6,0.755555556,0.78,0.6,0.78,0.78,0.315789474,0.315789474,0.333333333,0.333333333,0.3,0.3,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.6,0.666666667,0.631578947,0.222222222,0.25,0.235294118,0.363636364,0.4,0.380952381,0.125,0.142857143,0.133333333,0.333333333,0.363636364,0.347826087,0.631578947,0.666666667,0.6,0.235294118,0.25,0.222222222,0.133333333,0.142857143,0.125,0.631578947,0.666666667,0.6,0.380952381,0.4,0.363636364,0.347826087,0.363636364,0.333333333,0.411764706,0.456521739,0.432989691,0.317073171,0.361111111,0.337662338,1,1,1,1,1,0.5,0.727272738,0.75000001,0.736363655,0.759259269,0.787878801,0.796296308,0.800000023,0.809259271,0.85,0.631578947,0.666666667,0.6
montgomery,mongomery,0.9,0.9,0.966666667,0.976666667,0.9,0.976666667,0.976666667,0.947368421,0.947368421,1,1,0.9,0.9,0.78,0.866666667,0.821052632,0.9,1,0.947368421,0.9,1,0.947368421,0.777777778,0.875,0.823529412,0.818181818,0.9,0.857142857,0.625,0.714285714,0.666666667,0.75,0.818181818,0.782608696,0.947368421,1,0.9,0.823529412,0.875,0.777777778,0.666666667,0.714285714,0.625,0.947368421,1,0.9,0.857142857,0.9,0.818181818,0.782608696,0.818181818,0.75,0.784313725,0.869565217,0.824742268,0.731707317,0.833333333,0.779220779,0.5,0.5,0.5,0.75,0.5,0.5,0.878787881,0.879629632,0.881818186,0.883333335,0.939393943,0.92592593,0.942424249,0.933333337,0.9,0.949152542,0.965517241,0.933333333
montgomery,montgomery,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bertrand,bertrand,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sawyer,sayer,0.833333333,0.833333333,0.944444444,0.955555556,0.833333333,0.955555556,0.955555556,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,1,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.684210526,0.8125,0.590909091
prescot,priscot,0.857142857,0.857142857,0.904761905,0.923809524,0.857142857,0.923809524,0.923809524,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0.857142857,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.4,0.4,0.4,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.4,0.4,0.4,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.722222222,0.722222222,0.722222222,0.653846154,0.653846154,0.653846154,1,1,1,1,1,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,0.909090909,0.909090909,0.909090909
montgomery,montgomery,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
montgomery,montgomery,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
prescot,priscot,0.857142857,0.857142857,0.904761905,0.923809524,0.857142857,0.923809524,0.923809524,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0.857142857,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.4,0.4,0.4,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.4,0.4,0.4,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.722222222,0.722222222,0.722222222,0.653846154,0.653846154,0.653846154,1,1,1,1,1,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,0.909090909,0.909090909,0.909090909
lee,lee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lee,lee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
harty,hasty,0.8,0.8,0.866666667,0.893333333,0.8,0.893333333,0.893333333,0.4,0.8,0.4,0.8,0.4,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0,0,0,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.5,0.5,0.5,0,0,0,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.615384615,0.615384615,0.615384615,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.666666667,0.75,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.8,0.774193548,0.8,0.75
prescot,priscot,0.857142857,0.857142857,0.904761905,0.923809524,0.857142857,0.923809524,0.923809524,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0.857142857,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.4,0.4,0.4,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.4,0.4,0.4,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.722222222,0.722222222,0.722222222,0.653846154,0.653846154,0.653846154,1,1,1,1,1,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,0.909090909,0.909090909,0.909090909
